global_step,LRAP,train_loss,eval_loss,acc,prec,rec,f1,hamming_loss,binary_CE,prec_at_5,rec_at_5,f1_at_5,prec_at_8,rec_at_8,f1_at_8,prec_at_15,rec_at_15,f1_at_15,prec_macro,rec_macro,f1_macro,auc_macro,prec_micro,rec_micro,f1_micro,auc_micro
98040,0.628514186292353,0.31020116806030273,1.7622063947518312,0.3735553259232711,0.45367533848157615,0.6818852615169481,0.5448489967417002,0.5661763132937343,15.638694731539704,0.5305785123966932,0.5218891124820862,0.5261979416586212,0.4442943420216148,0.6712313555562325,0.5346793787156502,0.31663488027124,0.847752714538369,0.461063103839347,0.47263075899914675,0.5957924012668009,0.5117660554171036,0.739429876325661,0.4620109689213894,0.6805989443067973,0.5503963759909399,0.7872699336120174
100000,0.6383386941201155,0.39790078997612,1.912350326203383,0.39116591671927115,0.5100638557594325,0.6273309749129948,0.5626522070832247,0.491523536468238,14.020069738118123,0.5429116338207243,0.5383309898108042,0.5406116089520928,0.4525588048315321,0.6832517643726613,0.5444774159835061,0.31727060817969543,0.8490035009515512,0.46192203871221565,0.5212494441449902,0.5364192772508352,0.5094006878309476,0.7244870559818564,0.5143212951432129,0.6228589895507918,0.5634104750304506,0.7720736050872157
102000,0.6460311724364389,0.43528473377227783,1.9938825738744574,0.3935367598164372,0.5251629873762705,0.6034906528650618,0.5616088812587439,0.4698572272499639,13.52740777246964,0.5467260012714552,0.5416234297220077,0.5441627541561566,0.45732676414494594,0.6879091901263388,0.5494051820023916,0.3206611570247898,0.8561491018340999,0.46657268580588773,0.5217020738530668,0.519423242880661,0.504256058927347,0.7207790971462913,0.5341201104025888,0.6045459441990736,0.567155128852956,0.7669896241098587
104000,0.635160001391988,0.24056383967399597,1.9347092140605924,0.38074758133664927,0.481047800567501,0.6431153561009847,0.5503991582154235,0.523063100520156,14.538920557910807,0.5366815003178633,0.5290325597320176,0.53282958068638,0.4462809917355372,0.6708090929662266,0.5359806722375631,0.3156177156177117,0.8443006691993334,0.45947413541381255,0.4993378779183164,0.5544206661133063,0.5082674809987728,0.7275815869368006,0.4896234927405463,0.6430033394376817,0.5559280990965818,0.7766532547664861
106000,0.6314418804039637,0.29684051871299744,1.8441101868165413,0.37922672029445176,0.4635401064775725,0.6667295269252105,0.5468710593811352,0.5565224641230603,15.365093752328692,0.5328671328671315,0.5240582908424172,0.5284260036367319,0.4491417673235855,0.676149568943552,0.5397482457792494,0.31519389701207495,0.8394765156769203,0.45830891918349487,0.4626859385731835,0.5888760749904993,0.5027608368571954,0.7382101865360956,0.4676803235712681,0.6726273833889906,0.5517363258814174,0.785086162754221
107844,0.6255293906972855,0.47599753737449646,1.81004248684762,0.3635403189981456,0.4347327477803492,0.6913552723081356,0.533803347271789,0.5971125117724851,16.05114844033096,0.5277813095994912,0.5198983871987488,0.5238101921665109,0.4392085187539733,0.6616782116698452,0.5279647745911337,0.314134350497983,0.8401312687552135,0.4572848502829294,0.45931383544657983,0.6119526005094847,0.5076324479860911,0.7428518770547599,0.44463631967949163,0.6934180760530001,0.5418350168350168,0.788756409254894
108000,0.6416459553563011,0.7245718240737915,2.1439797886528993,0.39146373870883955,0.5345885082034627,0.5855589885976156,0.5589140842138896,0.45938060684315296,13.203867435206346,0.5459631277813077,0.5368758643978884,0.5413813656027961,0.45677050222504767,0.6822070803385453,0.547178584509713,0.3194744649290068,0.8476119027866404,0.4640451068591276,0.5310123550550101,0.5025114305408064,0.4904190831900169,0.7148999733965539,0.5455274769354191,0.5860174512549823,0.5650480394702675,0.7603418955786206
110000,0.631503088090681,0.7914132475852966,2.11757892018354,0.38148398866874605,0.5015802413984349,0.6109983684956032,0.5509088642163671,0.49678927237951476,13.972497824687544,0.5388429752066113,0.5308515063252764,0.5348173894504589,0.4494596312778131,0.6751927828338173,0.5396723385929728,0.3151091332909478,0.8378915843381524,0.4579828735501397,0.5066379817586975,0.5272662276450126,0.4906464330289559,0.7200777014120899,0.5101636985069257,0.6110093719702683,0.5560511739620606,0.7662497088346159
112000,0.6392871139038219,0.2718614935874939,2.067312469102829,0.39381194821245286,0.5140099528342309,0.6279054685736521,0.565277697866583,0.48680631471438596,14.025549239514046,0.5455816910362364,0.5375545561414297,0.5415383789953956,0.4499364272091545,0.6748561680236415,0.5399082006896994,0.31845730027547847,0.8478420560508947,0.46300547242079165,0.5059469336066782,0.536489516940489,0.5073939850313527,0.7250886105129042,0.5181721004810262,0.6266293224173219,0.5672631527622021,0.7743263814791067
114000,0.6303912520359372,0.24523819983005524,2.126522284460942,0.387856803755105,0.5042090516103913,0.6172296322703299,0.55502413459808,0.4975023407841668,14.265265019253055,0.5380801017164639,0.5273926280309393,0.5326827632701178,0.4489828353464717,0.6700446754571927,0.5376785741031875,0.31582962492053035,0.8394143253544558,0.458971304660825,0.49516171466506687,0.5456542550600747,0.49693788940487105,0.728816809415974,0.5094222772715208,0.6202736184423139,0.5594093072962207,0.7701682362686003
116000,0.6417000963416616,0.3671281337738037,2.3342435497770584,0.38549725038147464,0.5363533812340743,0.5708475999959715,0.5530631667017655,0.4628362460349283,13.292403459378718,0.542911633820724,0.5364189170122655,0.5396457469358443,0.4519230769230769,0.6804379979364561,0.5431229322695801,0.3156177156177119,0.8394402781318016,0.45875137770599494,0.5419105096923648,0.492976938741898,0.48590305152149177,0.7102758214310918,0.5428977561173723,0.5759991382096306,0.5589588124607986,0.7555489802080776
117648,0.6386630995519622,0.40087801218032837,2.2021211784246355,0.38158901507046794,0.5033962715048982,0.6077311164348324,0.5506651737890523,0.49294967327754213,13.801480783609646,0.5436745073108706,0.5332884596237342,0.5384314028285658,0.4490623013350286,0.6773906776875541,0.5400857777289777,0.3176096630642048,0.8508126206632264,0.46254905190195544,0.5215585992268601,0.5151163336789911,0.49577629753164715,0.7144763143869446,0.5134692391700036,0.6077776580846709,0.5566572936707611,0.7653546557322599
118000,0.6350321841082882,0.25490501523017883,2.3128660636319243,0.3880979982095077,0.5234848962205839,0.592432382628642,0.5558286626010209,0.47117366122778315,13.395649678957401,0.5389701207883023,0.5282638166007924,0.5335632668090752,0.45033375715193896,0.6729035790643808,0.5395675289459749,0.3182453909726602,0.845419013163942,0.4624197550834347,0.5321522761516891,0.49869725949512833,0.48969418785735064,0.7106830545571006,0.5336114075080027,0.5925886028223635,0.5615557370355246,0.7616380527626889
120000,0.6261402468931265,0.3835567533969879,2.367412901615094,0.38927759968293224,0.5225160220738181,0.5969149104514619,0.5572431410699895,0.47035088999164615,13.66264792847305,0.534392879847425,0.5279697950893525,0.5311619203621676,0.45025429116338206,0.6764270368820045,0.5406394309266213,0.31468531468531113,0.8388164986606621,0.45767285458976575,0.5247680419760544,0.5040510043837549,0.493003285410688,0.7137311765374805,0.5347399411187439,0.5869869654206614,0.5596466902891183,0.7593201726349346
